,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,married,car_possesion,offspring
3134,32.0,0.0,1,16.0,1,1,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,420000.0,0,1,1,0
3135,30.0,1.0,1,10.0,1,1,2.0,4.0,basic,4.0,1.0,0,5,executive,261030.0,0,2,1,0
3136,31.0,1.0,1,12.0,2,0,2.0,4.0,standard,4.0,2.0,0,3,seniormanager,382740.0,0,2,0,0
3137,19.0,1.0,1,26.0,2,0,2.0,4.0,basic,4.0,2.0,0,4,executive,258585.0,1,0,0,1
3138,52.0,1.0,1,16.0,0,1,2.0,4.0,deluxe,4.0,1.0,0,3,manager,356850.0,0,2,1,0
3139,45.0,1.0,1,8.0,0,0,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,375210.0,0,1,0,1
3140,43.0,1.0,1,15.0,0,0,2.0,5.0,king,5.0,7.0,0,3,avp,484155.0,0,2,0,1
3141,33.0,1.0,1,16.0,0,0,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,400000.0,0,1,1,0
3142,52.0,0.0,1,9.0,0,1,2.0,4.0,standard,4.0,4.0,1,4,seniormanager,488715.0,0,1,0,0
3143,53.0,1.0,2,17.0,0,0,3.0,1.0,standard,4.0,6.0,0,2,seniormanager,329055.0,0,2,1,2
3144,35.0,1.0,2,8.0,1,0,2.0,,deluxe,5.0,3.0,0,2,manager,361650.0,0,1,0,1
3145,41.0,0.0,2,15.0,1,0,2.0,2.0,deluxe,4.0,1.0,0,1,manager,336870.0,0,3,0,1
3146,39.0,0.0,3,23.0,1,1,2.0,1.0,superdeluxe,4.0,2.0,0,2,avp,366330.0,0,2,1,1
3147,28.0,1.0,1,15.0,1,0,2.0,2.0,basic,4.0,6.0,0,1,executive,270975.0,0,3,1,1
3148,39.0,0.0,3,,0,0,3.0,1.0,basic,4.0,3.0,0,4,executive,311490.0,1,2,0,2
3149,30.0,1.0,3,10.0,0,0,3.0,2.0,deluxe,4.0,1.0,0,3,manager,349515.0,0,2,1,2
3150,30.0,0.0,2,8.0,0,0,3.0,5.0,standard,4.0,5.0,0,1,seniormanager,380385.0,0,2,1,1
3151,43.0,1.0,2,10.0,1,0,3.0,5.0,deluxe,5.0,7.0,0,1,manager,400000.0,0,1,1,1
3152,59.0,1.0,1,6.0,0,0,3.0,5.0,standard,4.0,2.0,0,2,seniormanager,380475.0,0,1,0,1
3153,24.0,1.0,1,11.0,2,0,3.0,5.0,basic,4.0,3.0,0,2,executive,319710.0,0,2,0,1
3154,50.0,1.0,1,13.0,0,0,3.0,5.0,standard,4.0,5.0,0,2,avp,470000.0,0,2,1,1
3155,50.0,1.0,1,13.0,0,1,3.0,5.0,standard,5.0,5.0,0,1,seniormanager,503940.0,0,3,1,1
3156,40.0,1.0,2,8.0,1,0,2.0,5.0,standard,4.0,2.0,0,5,seniormanager,438210.0,1,1,1,1
3157,42.0,1.0,2,15.0,0,0,2.0,5.0,standard,4.0,5.0,0,3,seniormanager,400000.0,0,3,0,1
3158,52.0,0.0,3,14.0,0,1,2.0,5.0,deluxe,4.0,2.0,0,4,manager,317940.0,0,3,1,1
3159,52.0,1.0,2,8.0,2,0,3.0,4.0,basic,5.0,2.0,0,2,avp,417315.0,0,3,0,2
3160,49.0,1.0,2,31.0,2,1,3.0,4.0,deluxe,4.0,7.0,0,2,manager,400000.0,0,2,1,1
3161,42.0,1.0,3,12.0,1,0,3.0,4.0,deluxe,5.0,3.0,0,2,manager,365535.0,0,2,0,1
3162,47.0,1.0,3,7.0,0,0,3.0,5.0,basic,5.0,5.0,0,2,executive,365610.0,0,1,1,2
3163,56.0,1.0,2,32.0,1,0,3.0,4.0,deluxe,4.0,2.0,0,2,manager,445905.0,0,2,0,1
3164,39.0,0.0,2,13.0,0,1,3.0,4.0,standard,4.0,2.0,0,1,seniormanager,288840.0,0,2,1,2
3165,30.0,1.0,2,7.0,0,0,3.0,4.0,basic,4.0,7.0,0,2,executive,400000.0,0,3,1,2
3166,42.0,1.0,2,6.0,1,0,3.0,4.0,deluxe,5.0,1.0,0,1,manager,346005.0,0,2,0,1
3167,41.0,0.0,2,7.0,1,1,3.0,4.0,deluxe,5.0,7.0,0,2,manager,364440.0,0,0,0,2
3168,50.0,1.0,3,13.0,2,0,3.0,4.0,king,4.0,2.0,0,2,avp,511545.0,0,2,1,2
3169,40.0,0.0,3,30.0,0,0,3.0,4.0,superdeluxe,4.0,5.0,0,2,avp,529425.0,0,1,1,1
3170,33.0,1.0,3,31.0,1,0,3.0,4.0,deluxe,4.0,3.0,0,2,manager,332025.0,0,1,0,1
3171,40.0,0.0,2,10.0,2,0,3.0,5.0,deluxe,4.0,3.0,0,1,manager,361035.0,0,1,0,2
3172,40.0,0.0,2,16.0,1,1,3.0,4.0,deluxe,5.0,3.0,0,2,manager,310000.0,0,1,0,1
3173,25.0,0.0,1,9.0,2,1,2.0,5.0,basic,4.0,3.0,0,3,executive,321675.0,1,2,0,1
3174,48.0,0.0,1,12.0,0,0,2.0,5.0,standard,4.0,5.0,0,3,seniormanager,392655.0,0,2,0,1
3175,36.0,0.0,1,7.0,0,1,2.0,5.0,deluxe,4.0,3.0,1,3,manager,355005.0,0,2,0,1
3176,55.0,1.0,2,11.0,1,1,3.0,4.0,superdeluxe,5.0,6.0,1,1,avp,503895.0,0,2,1,2
3177,55.0,1.0,1,7.0,1,0,3.0,5.0,basic,4.0,7.0,0,2,executive,320000.0,1,2,0,1
3178,48.0,0.0,1,8.0,0,0,3.0,4.0,standard,4.0,7.0,0,2,seniormanager,432735.0,1,2,1,2
3179,30.0,0.0,1,6.0,2,1,3.0,4.0,standard,4.0,5.0,0,2,seniormanager,374760.0,0,2,0,2
3180,29.0,1.0,1,9.0,1,0,3.0,4.0,basic,4.0,3.0,0,2,executive,320000.0,0,0,0,1
3181,59.0,1.0,1,15.0,1,0,3.0,4.0,superdeluxe,4.0,1.0,0,1,avp,420000.0,0,3,0,2
3182,37.0,1.0,1,9.0,0,1,3.0,4.0,basic,5.0,3.0,0,1,executive,300000.0,0,3,1,1
3183,50.0,1.0,1,8.0,2,1,3.0,4.0,standard,4.0,2.0,0,1,seniormanager,384660.0,0,1,0,2
3184,44.0,0.0,1,33.0,0,0,3.0,4.0,deluxe,4.0,2.0,0,2,manager,363840.0,0,1,0,1
3185,33.0,1.0,1,8.0,1,0,3.0,4.0,standard,5.0,1.0,0,2,seniormanager,358830.0,0,2,0,2
3186,39.0,0.0,1,16.0,2,1,3.0,5.0,basic,4.0,3.0,0,2,executive,311865.0,0,2,1,1
3187,36.0,1.0,1,12.0,1,1,3.0,4.0,standard,5.0,3.0,1,2,seniormanager,526350.0,0,2,0,1
3188,21.0,1.0,1,9.0,1,0,3.0,4.0,basic,4.0,3.0,1,2,executive,300000.0,0,0,0,1
3189,33.0,1.0,1,9.0,1,0,3.0,4.0,basic,4.0,3.0,1,2,executive,312975.0,0,3,1,1
3190,33.0,1.0,1,27.0,1,1,3.0,6.0,basic,4.0,5.0,0,1,executive,319185.0,1,3,0,1
3191,34.0,0.0,2,,1,1,1.0,3.0,deluxe,4.0,3.0,0,2,manager,300000.0,0,0,0,0
3192,30.0,0.0,2,16.0,1,1,1.0,3.0,basic,4.0,2.0,0,2,executive,257865.0,0,0,1,0
3193,40.0,1.0,3,13.0,1,1,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,378330.0,1,2,0,1
3194,40.0,0.0,1,13.0,1,1,2.0,3.0,basic,4.0,2.0,0,2,executive,359280.0,0,2,0,1
3195,28.0,0.0,1,,1,1,2.0,2.0,basic,4.0,3.0,0,2,executive,293070.0,0,2,0,1
3196,39.0,0.0,1,13.0,0,0,2.0,2.0,standard,4.0,1.0,0,1,seniormanager,391515.0,0,2,1,1
3197,41.0,1.0,1,13.0,1,0,2.0,1.0,superdeluxe,4.0,2.0,0,2,avp,475530.0,0,2,1,1
3198,31.0,1.0,3,9.0,1,0,3.0,4.0,standard,4.0,2.0,0,2,seniormanager,377910.0,0,3,0,1
3199,30.0,1.0,3,14.0,1,1,2.0,5.0,basic,4.0,2.0,0,4,executive,337185.0,0,1,1,1
3200,43.0,1.0,2,23.0,1,0,4.0,4.0,deluxe,4.0,2.0,0,4,manager,400000.0,0,3,1,3
3201,35.0,0.0,2,5.0,2,0,3.0,4.0,standard,4.0,2.0,0,3,seniormanager,400000.0,0,2,1,2
3202,40.0,1.0,2,9.0,1,1,3.0,4.0,standard,4.0,2.0,0,4,seniormanager,360000.0,0,3,1,2
3203,43.0,0.0,2,10.0,1,0,3.0,4.0,standard,4.0,2.0,0,3,seniormanager,309930.0,0,2,1,2
3204,43.0,1.0,3,8.0,1,0,3.0,4.0,basic,4.0,7.0,0,3,executive,427830.0,1,1,0,2
3205,30.0,1.0,2,8.0,1,0,4.0,5.0,basic,5.0,3.0,0,4,executive,338460.0,0,2,0,3
3206,48.0,0.0,2,10.0,1,0,3.0,4.0,superdeluxe,4.0,2.0,0,5,avp,459000.0,0,3,1,2
3207,37.0,1.0,3,8.0,1,1,3.0,4.0,basic,4.0,5.0,0,3,executive,280065.0,1,3,1,2
3208,43.0,1.0,2,14.0,1,0,4.0,4.0,superdeluxe,4.0,7.0,0,4,avp,500000.0,0,2,0,3
3209,39.0,1.0,2,10.0,0,1,4.0,4.0,deluxe,5.0,5.0,0,4,manager,356670.0,0,1,0,3
3210,,0.0,3,17.0,2,0,3.0,5.0,basic,4.0,2.0,0,2,executive,251535.0,1,0,1,2
3211,53.0,0.0,2,14.0,1,1,3.0,5.0,basic,4.0,1.0,0,1,executive,300000.0,0,2,0,2
3212,44.0,1.0,2,9.0,1,0,3.0,5.0,deluxe,4.0,1.0,0,2,manager,312420.0,0,1,0,1
3213,37.0,1.0,3,8.0,0,0,3.0,5.0,deluxe,4.0,4.0,0,2,manager,326070.0,0,2,1,1
3214,40.0,1.0,2,16.0,1,1,3.0,5.0,deluxe,5.0,3.0,0,2,manager,337785.0,0,2,0,1
3215,49.0,1.0,3,7.0,1,1,3.0,5.0,standard,4.0,2.0,0,2,seniormanager,370020.0,0,3,0,2
3216,35.0,1.0,2,12.0,1,0,3.0,5.0,deluxe,4.0,5.0,0,2,manager,324105.0,0,1,0,1
3217,49.0,1.0,1,7.0,0,0,4.0,4.0,standard,4.0,2.0,0,2,seniormanager,382560.0,0,2,0,1
3218,31.0,1.0,1,8.0,1,0,4.0,5.0,basic,4.0,3.0,0,1,executive,305160.0,0,3,0,1
3219,37.0,0.0,1,8.0,1,1,4.0,5.0,standard,5.0,7.0,0,1,seniormanager,390000.0,0,1,1,1
3220,39.0,0.0,2,9.0,0,1,3.0,5.0,deluxe,5.0,7.0,1,2,manager,347760.0,0,1,0,1
3221,39.0,0.0,1,33.0,1,0,3.0,5.0,deluxe,4.0,3.0,0,2,manager,325215.0,0,2,1,1
3222,37.0,0.0,1,9.0,2,1,3.0,5.0,basic,4.0,5.0,0,2,executive,316665.0,0,2,0,2
3223,38.0,0.0,1,9.0,1,0,3.0,5.0,deluxe,4.0,2.0,0,2,manager,342435.0,0,2,0,1
3224,26.0,1.0,1,,2,0,3.0,5.0,deluxe,4.0,3.0,0,3,manager,308235.0,0,0,1,2
3225,39.0,1.0,1,12.0,2,0,3.0,4.0,basic,4.0,2.0,0,3,executive,400000.0,0,2,0,2
3226,38.0,1.0,1,16.0,2,1,3.0,4.0,standard,4.0,2.0,0,3,seniormanager,469485.0,0,3,1,2
3227,49.0,0.0,1,8.0,2,0,3.0,4.0,standard,4.0,5.0,0,3,seniormanager,422160.0,0,3,1,2
3228,25.0,1.0,1,13.0,1,0,3.0,4.0,basic,4.0,2.0,0,4,executive,300000.0,0,2,1,2
3229,47.0,0.0,1,5.0,0,1,3.0,4.0,standard,4.0,2.0,0,5,seniormanager,404625.0,0,2,1,2
3230,32.0,0.0,1,9.0,1,1,1.0,3.0,basic,4.0,2.0,0,4,executive,252375.0,0,3,1,0
3231,39.0,0.0,1,16.0,1,0,1.0,1.0,basic,4.0,2.0,0,4,executive,263340.0,0,2,0,0
3232,40.0,0.0,1,,1,1,2.0,3.0,deluxe,4.0,5.0,0,4,manager,303720.0,0,0,0,1
3233,35.0,0.0,3,14.0,0,1,2.0,3.0,standard,4.0,1.0,0,2,seniormanager,377490.0,1,1,0,1
3234,39.0,1.0,2,25.0,1,0,2.0,3.0,deluxe,5.0,1.0,0,2,manager,366075.0,0,1,1,1
3235,57.0,1.0,2,12.0,0,0,2.0,3.0,superdeluxe,4.0,2.0,0,1,avp,562845.0,0,3,1,1
3236,42.0,0.0,3,8.0,0,0,2.0,3.0,standard,4.0,4.0,0,1,seniormanager,366045.0,0,2,0,0
3237,26.0,1.0,2,8.0,1,0,2.0,3.0,basic,4.0,1.0,0,2,executive,260535.0,1,0,0,0
3238,28.0,0.0,3,24.0,1,1,2.0,3.0,deluxe,4.0,2.0,0,2,manager,300000.0,1,2,1,0
3239,33.0,1.0,2,14.0,1,1,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,346095.0,0,1,0,1
3240,37.0,1.0,2,10.0,0,1,2.0,4.0,standard,4.0,2.0,0,1,seniormanager,339375.0,0,1,0,1
3241,53.0,1.0,3,10.0,1,0,2.0,3.0,deluxe,4.0,1.0,0,2,manager,260000.0,0,0,0,1
3242,35.0,1.0,3,7.0,0,0,2.0,3.0,basic,4.0,1.0,0,1,executive,264075.0,0,3,0,0
3243,36.0,1.0,3,9.0,0,1,2.0,3.0,basic,4.0,5.0,0,2,executive,257190.0,0,2,0,0
3244,30.0,0.0,3,16.0,0,0,2.0,3.0,basic,4.0,2.0,0,1,executive,263010.0,1,3,1,0
3245,30.0,0.0,2,12.0,2,0,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,355215.0,0,1,1,0
3246,37.0,0.0,2,14.0,1,1,2.0,3.0,deluxe,4.0,1.0,0,2,manager,326460.0,0,2,1,0
3247,52.0,0.0,2,14.0,2,1,2.0,3.0,standard,4.0,2.0,0,1,seniormanager,371100.0,0,1,1,0
3248,44.0,0.0,2,6.0,0,0,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,400000.0,0,3,0,0
3249,38.0,0.0,2,,2,0,2.0,3.0,deluxe,4.0,3.0,0,2,manager,299445.0,0,0,0,1
3250,25.0,1.0,2,17.0,0,0,2.0,3.0,basic,4.0,3.0,0,2,executive,300000.0,1,0,0,0
3251,44.0,1.0,3,13.0,1,1,2.0,3.0,superdeluxe,4.0,7.0,0,1,avp,427440.0,0,3,1,0
3252,38.0,1.0,3,13.0,1,1,2.0,3.0,standard,5.0,6.0,0,2,seniormanager,361545.0,0,1,0,1
3253,53.0,1.0,2,23.0,1,0,2.0,3.0,standard,5.0,5.0,0,2,seniormanager,270675.0,0,0,0,1
3254,32.0,0.0,2,16.0,1,0,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,379725.0,1,3,1,1
3255,,0.0,3,16.0,1,0,2.0,3.0,deluxe,5.0,1.0,0,2,manager,375900.0,1,2,0,1
3256,39.0,0.0,2,31.0,1,1,2.0,2.0,deluxe,3.0,2.0,0,4,manager,342750.0,0,1,0,1
3257,50.0,0.0,1,13.0,1,1,2.0,3.0,superdeluxe,4.0,1.0,0,1,avp,408945.0,0,0,0,0
3258,50.0,0.0,1,10.0,0,0,2.0,3.0,standard,4.0,2.0,0,1,seniormanager,380535.0,0,1,1,0
3259,43.0,1.0,1,14.0,0,0,2.0,3.0,standard,4.0,2.0,0,1,seniormanager,420615.0,0,1,1,1
3260,49.0,1.0,1,14.0,0,0,2.0,3.0,standard,4.0,1.0,0,1,seniormanager,490000.0,0,1,0,1
3261,51.0,1.0,1,36.0,1,0,2.0,3.0,superdeluxe,4.0,3.0,0,2,avp,472110.0,0,3,1,1
3262,41.0,0.0,1,9.0,2,0,2.0,3.0,basic,4.0,5.0,0,2,executive,263415.0,0,0,1,0
3263,49.0,0.0,1,21.0,2,1,2.0,4.0,standard,4.0,7.0,0,1,seniormanager,368730.0,0,1,1,1
3264,36.0,0.0,1,,1,1,2.0,3.0,deluxe,4.0,5.0,0,2,manager,273240.0,0,3,0,0
3265,25.0,1.0,1,15.0,1,1,2.0,3.0,basic,4.0,1.0,0,2,executive,240000.0,0,0,1,0
3266,39.0,1.0,1,9.0,0,1,2.0,3.0,king,4.0,4.0,0,1,seniormanager,466320.0,0,2,0,1
3267,51.0,0.0,1,16.0,0,0,2.0,3.0,superdeluxe,4.0,2.0,0,2,avp,453600.0,1,0,0,1
3268,46.0,0.0,1,14.0,1,0,2.0,3.0,basic,4.0,6.0,0,1,executive,300000.0,0,3,0,0
3269,48.0,1.0,1,23.0,1,1,2.0,3.0,deluxe,4.0,1.0,0,2,manager,317460.0,0,2,1,1
3270,35.0,0.0,1,9.0,1,0,2.0,3.0,basic,4.0,3.0,0,2,executive,254625.0,0,3,0,0
3271,35.0,1.0,1,13.0,0,0,2.0,3.0,superdeluxe,5.0,4.0,0,2,avp,530595.0,0,3,1,1
3272,48.0,1.0,1,12.0,0,1,2.0,3.0,standard,4.0,2.0,0,1,seniormanager,368835.0,0,2,1,0
3273,45.0,1.0,1,11.0,1,0,2.0,4.0,standard,5.0,5.0,0,2,seniormanager,526965.0,0,1,0,1
3274,,1.0,1,10.0,2,1,2.0,3.0,basic,5.0,2.0,0,2,executive,284565.0,0,3,0,0
3275,45.0,0.0,1,9.0,2,0,2.0,4.0,basic,4.0,6.0,0,2,executive,268155.0,0,3,0,1
3276,61.0,1.0,3,25.0,0,0,2.0,3.0,deluxe,4.0,7.0,0,4,manager,327600.0,0,1,1,1
3277,44.0,1.0,1,9.0,1,0,4.0,5.0,basic,4.0,7.0,0,2,executive,360315.0,0,2,0,1
3278,48.0,1.0,2,7.0,1,0,3.0,4.0,standard,4.0,2.0,0,3,seniormanager,413265.0,0,1,0,1
3279,36.0,1.0,2,13.0,1,0,3.0,4.0,deluxe,4.0,3.0,0,3,manager,355410.0,1,2,0,1
3280,41.0,1.0,2,7.0,1,1,3.0,4.0,deluxe,4.0,7.0,0,4,manager,359550.0,0,2,1,1
3281,26.0,1.0,3,7.0,2,1,3.0,4.0,standard,4.0,2.0,0,3,seniormanager,393690.0,0,1,1,1
3282,28.0,1.0,2,17.0,0,0,3.0,4.0,basic,4.0,7.0,0,3,executive,333285.0,0,3,1,1
3283,45.0,0.0,2,15.0,0,1,3.0,4.0,standard,4.0,2.0,0,4,seniormanager,339180.0,0,3,1,0
3284,48.0,1.0,3,12.0,0,0,3.0,4.0,deluxe,4.0,5.0,0,4,executive,251985.0,0,3,1,0
3285,51.0,0.0,1,7.0,0,1,2.0,3.0,standard,4.0,1.0,1,1,seniormanager,300000.0,0,2,0,1
3286,50.0,0.0,1,8.0,0,1,2.0,3.0,standard,4.0,2.0,1,2,seniormanager,448635.0,0,1,1,1
3287,33.0,1.0,1,11.0,1,1,2.0,3.0,basic,4.0,2.0,1,2,executive,259785.0,1,0,0,0
3288,40.0,1.0,1,31.0,1,0,4.0,4.0,deluxe,5.0,5.0,0,4,manager,330000.0,0,3,0,3
3289,27.0,0.0,1,9.0,1,0,4.0,5.0,basic,4.0,2.0,0,4,executive,327330.0,0,1,1,3
3290,,1.0,1,8.0,1,0,2.0,3.0,basic,5.0,6.0,0,4,executive,300000.0,0,2,1,1
3291,47.0,1.0,1,32.0,1,1,2.0,1.0,superdeluxe,4.0,4.0,0,4,avp,450705.0,0,0,1,1
3292,51.0,1.0,1,14.0,1,1,3.0,1.0,superdeluxe,5.0,3.0,0,3,avp,500000.0,0,0,1,2
3293,48.0,1.0,2,17.0,1,1,3.0,4.0,deluxe,4.0,2.0,1,3,manager,316260.0,0,3,0,1
3294,31.0,1.0,2,7.0,1,0,3.0,4.0,standard,4.0,1.0,1,4,seniormanager,413985.0,0,2,1,1
3295,30.0,0.0,1,,1,1,3.0,5.0,basic,4.0,3.0,0,4,executive,307845.0,0,0,0,0
3296,,0.0,1,18.0,1,1,3.0,5.0,basic,4.0,1.0,0,4,executive,,0,2,0,1
3297,23.0,1.0,1,26.0,1,1,3.0,4.0,basic,4.0,2.0,0,4,executive,258210.0,0,3,1,0
3298,42.0,1.0,1,12.0,1,1,4.0,4.0,standard,4.0,2.0,0,1,seniormanager,400000.0,0,1,0,2
3299,37.0,1.0,1,11.0,2,1,3.0,4.0,basic,4.0,5.0,0,4,executive,260010.0,0,3,1,1
3300,52.0,1.0,1,10.0,2,0,3.0,4.0,standard,4.0,6.0,0,3,seniormanager,362580.0,0,1,0,1
3301,55.0,1.0,2,11.0,1,1,4.0,4.0,standard,4.0,2.0,0,1,seniormanager,395520.0,0,2,0,3
3302,39.0,1.0,1,,0,0,3.0,4.0,deluxe,4.0,3.0,0,3,manager,346470.0,0,3,0,1
3303,58.0,1.0,2,13.0,1,1,4.0,4.0,standard,5.0,5.0,0,4,seniormanager,479685.0,0,2,0,3
3304,37.0,1.0,2,11.0,1,0,3.0,5.0,standard,4.0,2.0,0,5,seniormanager,444075.0,0,2,1,2
3305,51.0,1.0,2,13.0,1,1,3.0,5.0,deluxe,4.0,3.0,0,4,manager,350000.0,0,1,0,1
3306,58.0,0.0,1,31.0,1,1,3.0,5.0,basic,4.0,6.0,0,3,executive,306045.0,0,3,0,1
3307,21.0,0.0,2,32.0,2,0,4.0,5.0,deluxe,4.0,3.0,0,1,manager,331500.0,0,1,0,1
3308,40.0,0.0,1,9.0,0,0,3.0,5.0,deluxe,4.0,4.0,0,3,manager,380000.0,0,2,0,1
3309,53.0,1.0,1,34.0,1,1,3.0,5.0,deluxe,4.0,7.0,0,4,manager,314265.0,0,2,0,2
3310,36.0,1.0,1,10.0,2,0,3.0,5.0,basic,4.0,3.0,0,4,executive,320000.0,0,2,0,2
3311,24.0,1.0,1,11.0,2,0,3.0,5.0,basic,4.0,3.0,0,3,executive,326235.0,0,0,1,2
3312,40.0,1.0,1,6.0,0,0,4.0,5.0,standard,4.0,4.0,0,2,vp,423915.0,0,2,0,3
3313,41.0,1.0,2,28.0,1,1,4.0,4.0,basic,4.0,3.0,0,3,executive,262755.0,0,2,0,0
3314,50.0,1.0,1,8.0,0,0,4.0,5.0,standard,4.0,2.0,0,2,seniormanager,303825.0,0,2,0,1
3315,40.0,1.0,2,24.0,2,1,3.0,5.0,basic,4.0,5.0,0,4,executive,307455.0,0,3,0,2
3316,23.0,1.0,2,26.0,1,0,3.0,4.0,basic,4.0,3.0,0,3,executive,400000.0,1,1,0,1
3317,40.0,1.0,2,9.0,2,0,3.0,4.0,basic,4.0,7.0,0,3,executive,362100.0,0,3,1,2
3318,50.0,1.0,2,25.0,1,1,3.0,4.0,standard,5.0,2.0,0,3,seniormanager,357570.0,0,2,1,1
3319,44.0,1.0,3,12.0,2,0,3.0,4.0,standard,4.0,2.0,0,4,seniormanager,361650.0,0,2,0,2
3320,33.0,0.0,2,34.0,0,0,3.0,4.0,deluxe,4.0,2.0,0,4,manager,356925.0,0,1,0,1
3321,48.0,1.0,2,15.0,1,0,3.0,4.0,basic,5.0,3.0,1,3,executive,385965.0,1,2,0,1
3322,38.0,1.0,1,9.0,1,0,3.0,4.0,basic,5.0,7.0,0,4,executive,272070.0,1,3,0,2
3323,20.0,1.0,1,10.0,1,0,3.0,4.0,basic,4.0,2.0,0,4,executive,266655.0,1,3,1,1
3324,50.0,0.0,1,13.0,1,1,3.0,4.0,standard,4.0,2.0,0,5,seniormanager,395070.0,0,2,1,1
3325,48.0,1.0,1,7.0,2,0,3.0,4.0,basic,5.0,3.0,0,3,executive,388830.0,0,2,1,1
3326,47.0,1.0,1,11.0,1,1,3.0,4.0,standard,5.0,2.0,0,5,seniormanager,362745.0,0,2,1,2
3327,33.0,1.0,1,6.0,1,0,3.0,4.0,basic,4.0,2.0,0,3,seniormanager,412140.0,0,2,0,1
3328,52.0,0.0,1,8.0,1,0,3.0,4.0,standard,4.0,2.0,0,4,seniormanager,342795.0,0,2,0,2
3329,29.0,1.0,1,9.0,2,1,3.0,4.0,basic,4.0,3.0,0,3,executive,336735.0,0,3,0,2
3330,43.0,0.0,1,11.0,2,0,3.0,4.0,basic,4.0,3.0,0,3,executive,553965.0,0,0,0,2
3331,40.0,0.0,1,7.0,0,0,3.0,4.0,basic,5.0,3.0,0,4,executive,464145.0,0,2,0,1
3332,36.0,1.0,1,22.0,0,0,3.0,4.0,standard,4.0,2.0,0,4,seniormanager,430860.0,1,1,0,1
3333,40.0,1.0,1,16.0,0,1,3.0,4.0,deluxe,4.0,7.0,0,4,manager,369750.0,0,1,1,2
3334,45.0,1.0,1,7.0,0,0,3.0,4.0,standard,4.0,2.0,0,5,seniormanager,357780.0,0,2,1,2
3335,43.0,1.0,1,10.0,2,0,3.0,4.0,standard,4.0,2.0,1,3,seniormanager,349770.0,0,2,1,1
3336,49.0,1.0,1,15.0,0,0,3.0,5.0,king,4.0,2.0,0,3,avp,530115.0,0,0,0,-1
3337,34.0,1.0,3,9.0,1,1,2.0,3.0,basic,5.0,3.0,0,4,executive,400000.0,0,3,0,1
3338,29.0,1.0,2,13.0,1,0,2.0,3.0,standard,4.0,2.0,0,4,seniormanager,339180.0,0,2,1,1
3339,34.0,1.0,2,16.0,1,0,2.0,3.0,basic,4.0,1.0,0,4,executive,277290.0,0,2,1,0
3340,40.0,1.0,3,13.0,1,0,2.0,3.0,standard,4.0,2.0,0,4,seniormanager,352350.0,0,2,0,0
3341,20.0,0.0,3,16.0,1,1,2.0,3.0,standard,4.0,2.0,0,3,seniormanager,341730.0,0,2,1,0
3342,46.0,1.0,2,17.0,1,1,2.0,3.0,superdeluxe,4.0,6.0,0,4,avp,467940.0,0,2,1,1
3343,27.0,1.0,2,10.0,1,1,2.0,3.0,basic,4.0,2.0,0,3,executive,256995.0,1,3,0,0
3344,,0.0,2,16.0,1,0,2.0,3.0,basic,4.0,2.0,0,4,executive,270435.0,1,0,0,0
3345,20.0,0.0,3,14.0,1,1,2.0,3.0,basic,4.0,2.0,0,4,executive,270000.0,0,0,1,0
3346,53.0,0.0,3,14.0,0,0,2.0,3.0,superdeluxe,4.0,2.0,0,3,avp,428895.0,0,3,1,0
3347,47.0,0.0,2,14.0,0,1,2.0,3.0,standard,4.0,2.0,0,4,seniormanager,324990.0,0,2,1,0
3348,51.0,1.0,3,10.0,0,0,2.0,3.0,standard,4.0,2.0,0,4,seniormanager,362565.0,0,1,1,1
3349,53.0,1.0,3,15.0,0,1,2.0,3.0,standard,4.0,4.0,0,4,seniormanager,362700.0,0,1,0,1
3350,42.0,1.0,2,14.0,0,0,2.0,3.0,standard,4.0,5.0,0,4,seniormanager,437640.0,0,1,1,1
3351,29.0,1.0,2,15.0,0,1,2.0,3.0,standard,4.0,2.0,0,3,seniormanager,314715.0,0,0,1,0
3352,52.0,0.0,3,13.0,0,0,2.0,3.0,standard,4.0,2.0,0,3,seniormanager,358950.0,0,2,1,0
3353,34.0,0.0,2,,0,0,2.0,3.0,basic,4.0,2.0,0,4,manager,299985.0,1,0,1,1
3354,39.0,1.0,2,8.0,0,0,2.0,3.0,standard,5.0,2.0,0,4,seniormanager,378600.0,0,3,1,0
3355,49.0,1.0,2,32.0,1,0,2.0,3.0,standard,5.0,5.0,1,3,seniormanager,392340.0,0,2,1,0
3356,51.0,1.0,2,9.0,0,0,3.0,5.0,standard,4.0,5.0,0,3,seniormanager,444750.0,1,1,0,1
3357,42.0,1.0,1,8.0,1,1,2.0,3.0,basic,5.0,4.0,0,4,executive,445365.0,0,2,0,1
3358,30.0,1.0,1,9.0,1,1,2.0,3.0,standard,4.0,2.0,0,4,seniormanager,345525.0,0,1,1,0
