,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,Married,CarPossesion,NumberOfOffspring,Single,NumberOfFollowups > NumberOfPersonVisiting,ProductPitched_Designation,Income / child,MoneyforOneTrip,AllOfcontact,NumberOfPersonVisiting - NumberOfOffspring,ProdTaken
2667,30,1.0,1.0,5,2.0,0.0,3.0,3,3.0,1.0,2,0.0,2.0,3.0,365,2.0,0.0,1,1,0,3_3,364.963503649635,2190.0,11,2.0,0
2668,35,1.0,1.0,22,2.0,1.0,3.0,3,4.0,1.0,5,0.0,1.0,4.0,300,3.0,1.0,2,1,0,4_4,149.99250037498123,720.0,28,1.0,0
2669,54,1.0,1.0,8,0.0,1.0,3.0,4,4.0,1.0,2,0.0,2.0,4.0,362,2.0,1.0,1,1,0,4_4,361.96380361963804,2172.0,16,2.0,0
2670,41,1.0,1.0,7,2.0,1.0,3.0,3,4.0,1.0,5,0.0,1.0,4.0,352,2.0,0.0,1,1,0,4_4,351.96480351964806,844.8,13,2.0,1
2671,38,0.0,1.0,25,1.0,1.0,3.0,3,2.0,1.0,5,0.0,1.0,2.0,326,0.0,0.0,1,0,0,2_2,325.96740325967403,782.4,31,2.0,0
2672,42,1.0,1.0,30,2.0,1.0,3.0,3,2.0,1.0,3,0.0,1.0,2.0,309,2.0,0.0,1,1,0,2_2,308.96910308969103,1236.0,36,2.0,0
2673,41,1.0,1.0,33,1.0,0.0,3.0,4,2.0,1.0,5,0.0,1.0,2.0,430,3.0,0.0,1,1,0,2_2,429.95700429957003,1032.0,41,2.0,0
2674,32,0.0,1.0,15,1.0,0.0,3.0,4,4.0,1.0,2,0.0,2.0,4.0,263,3.0,1.0,1,1,0,4_4,262.97370262973703,1578.0,23,2.0,0
2675,42,1.0,2.0,8,2.0,1.0,3.0,1,2.0,1.0,3,1.0,2.0,2.0,358,3.0,0.0,1,1,0,2_2,357.96420357964206,1432.0,10,2.0,0
2676,52,1.0,2.0,8,0.0,1.0,4.0,4,3.0,0.0,5,0.0,0.0,3.0,533,1.0,1.0,3,1,0,3_3,177.66074464184527,1279.2,16,1.0,0
2677,31,1.0,1.0,8,0.0,0.0,3.0,3,4.0,1.0,5,1.0,1.0,4.0,260,3.0,1.0,1,1,0,4_4,259.97400259974,624.0,14,2.0,1
2678,43,1.0,2.0,36,1.0,1.0,3.0,4,2.0,1.0,5,0.0,-2.0,2.0,379,2.0,0.0,2,1,0,2_2,189.4905254737263,909.6,44,1.0,0
2679,48,1.0,1.0,8,1.0,1.0,3.0,2,4.0,1.0,7,0.0,1.0,4.0,300,1.0,0.0,2,1,0,4_4,149.99250037498123,514.2857142857143,12,1.0,1
2680,45,1.0,1.0,30,1.0,1.0,3.0,3,1.0,1.0,3,0.0,2.0,1.0,498,2.0,0.0,1,1,0,1_1,497.9502049795021,1992.0,36,2.0,0
2681,52,1.0,2.0,23,2.0,0.0,3.0,3,2.0,1.0,2,0.0,-1.0,2.0,300,2.0,0.0,2,1,0,2_2,149.99250037498123,1800.0,29,1.0,0
2682,36,1.0,2.0,20,2.0,0.0,3.0,3,4.0,1.0,6,0.0,-1.0,4.0,291,3.0,0.0,2,1,0,4_4,145.4927253637318,582.0,26,1.0,0
2683,33,1.0,2.0,33,2.0,1.0,4.0,3,2.0,1.0,5,0.0,0.0,2.0,356,2.0,0.0,3,1,0,2_2,118.66271124295857,854.4,39,1.0,0
2684,42,1.0,2.0,25,2.0,1.0,3.0,3,2.0,1.0,3,0.0,-1.0,2.0,343,3.0,0.0,2,1,0,2_2,171.49142542872855,1372.0,31,1.0,0
2685,39,1.0,1.0,8,1.0,0.0,4.0,4,4.0,0.0,7,0.0,-1.0,4.0,342,2.0,0.0,3,1,0,4_4,113.99620012666243,586.2857142857143,16,1.0,0
2686,31,0.0,1.0,16,1.0,0.0,4.0,4,4.0,1.0,3,0.0,0.0,4.0,340,2.0,0.0,3,1,0,4_4,113.32955568147727,1360.0,24,1.0,1
2687,33,1.0,1.0,14,1.0,0.0,3.0,2,4.0,1.0,3,0.0,-1.0,4.0,304,3.0,1.0,2,1,0,4_4,151.99240037998098,1216.0,18,1.0,0
2688,29,0.0,1.0,11,1.0,1.0,3.0,1,4.0,1.0,3,0.0,0.0,4.0,300,2.0,1.0,2,1,0,4_4,149.99250037498123,1200.0,13,1.0,0
2689,35,0.0,1.0,22,1.0,0.0,3.0,2,4.0,1.0,2,0.0,-1.0,4.0,270,2.0,1.0,2,1,0,4_4,134.99325033748312,1620.0,26,1.0,0
2690,38,1.0,1.0,32,2.0,1.0,3.0,4,2.0,1.0,5,0.0,-1.0,2.0,374,3.0,1.0,2,1,0,2_2,186.9906504674766,897.6,40,1.0,0
2691,27,0.0,2.0,15,1.0,1.0,3.0,5,3.0,0.0,2,0.0,0.0,3.0,426,1.0,1.0,2,1,1,3_3,212.98935053247337,2556.0,25,1.0,0
2692,37,1.0,2.0,25,1.0,1.0,3.0,5,2.0,0.0,2,0.0,-2.0,2.0,372,3.0,1.0,2,1,1,2_2,185.99070046497673,2232.0,35,1.0,0
2693,34,1.0,2.0,17,1.0,0.0,3.0,5,2.0,-1.0,3,0.0,-2.0,2.0,300,3.0,1.0,2,1,1,2_2,149.99250037498123,1200.0,27,1.0,0
2694,28,1.0,2.0,16,2.0,0.0,3.0,5,3.0,0.0,2,0.0,-1.0,3.0,397,3.0,1.0,2,1,1,3_3,198.49007549622516,2382.0,26,1.0,0
2695,37,1.0,2.0,34,1.0,1.0,3.0,3,2.0,1.0,4,0.0,-1.0,2.0,330,2.0,0.0,1,1,0,2_2,329.96700329967,990.0,40,2.0,0
2696,33,1.0,3.0,15,1.0,0.0,3.0,3,4.0,1.0,6,0.0,-1.0,4.0,276,2.0,0.0,1,1,0,4_4,275.97240275972405,552.0,21,2.0,1
2697,41,1.0,2.0,7,1.0,1.0,3.0,3,2.0,1.0,5,0.0,0.0,2.0,274,2.0,1.0,1,1,0,2_2,273.972602739726,657.6,13,2.0,0
2698,42,1.0,3.0,8,2.0,1.0,3.0,3,2.0,1.0,1,0.0,-1.0,2.0,266,2.0,1.0,1,1,0,2_2,265.973402659734,3192.0,14,2.0,0
2699,23,1.0,2.0,8,0.0,1.0,3.0,3,4.0,1.0,1,1.0,-2.0,4.0,263,0.0,1.0,1,0,0,4_4,262.97370262973703,3156.0,14,2.0,1
2700,34,0.0,2.0,13,1.0,0.0,3.0,6,4.0,0.0,3,0.0,0.0,4.0,310,0.0,0.0,2,0,1,4_4,154.9922503874806,1240.0,25,1.0,0
2701,50,1.0,1.0,8,0.0,1.0,3.0,4,4.0,1.0,5,0.0,-2.0,4.0,380,2.0,1.0,2,1,0,4_4,189.99050047497624,912.0,16,1.0,0
2702,37,1.0,3.0,34,1.0,0.0,4.0,3,2.0,0.0,4,0.0,2.0,2.0,300,3.0,0.0,1,1,0,2_2,299.97000299970006,900.0,40,3.0,0
2703,56,1.0,1.0,7,2.0,1.0,3.0,4,4.0,1.0,5,0.0,-1.0,4.0,315,2.0,0.0,1,1,0,4_4,314.96850314968503,756.0,15,2.0,0
2704,36,1.0,1.0,13,2.0,0.0,3.0,4,4.0,1.0,5,0.0,-1.0,4.0,318,0.0,1.0,1,0,0,4_4,317.968203179682,763.2,21,2.0,0
2705,18,1.0,1.0,16,2.0,1.0,3.0,4,1.0,1.0,2,0.0,0.0,1.0,410,2.0,0.0,2,1,0,1_1,204.98975051247436,2460.0,24,1.0,0
2706,40,0.0,2.0,32,1.0,1.0,4.0,4,2.0,1.0,3,0.0,1.0,2.0,400,2.0,0.0,1,1,0,2_2,399.9600039996,1600.0,40,3.0,0
2707,34,0.0,1.0,8,1.0,1.0,3.0,3,0.0,1.0,1,0.0,0.0,0.0,443,0.0,0.0,2,0,0,0_0,221.48892555372228,5316.0,14,1.0,0
2708,46,1.0,3.0,12,0.0,1.0,3.0,2,2.0,1.0,3,0.0,-1.0,2.0,400,3.0,0.0,1,1,0,2_2,399.9600039996,1600.0,16,2.0,0
2709,51,1.0,2.0,7,2.0,0.0,3.0,6,1.0,-1.0,6,0.0,0.0,1.0,572,3.0,1.0,2,1,1,1_1,285.9857007149642,1144.0,19,1.0,0
2710,53,1.0,1.0,7,0.0,1.0,3.0,3,0.0,1.0,1,0.0,-2.0,0.0,560,2.0,1.0,1,1,0,0_0,559.9440055994401,6720.0,13,2.0,0
2711,37,0.0,1.0,15,1.0,0.0,3.0,4,4.0,1.0,2,0.0,1.0,4.0,269,0.0,1.0,0,0,0,4_4,2690000.0,1614.0,23,3.0,0
2712,59,1.0,1.0,14,2.0,1.0,3.0,3,0.0,1.0,5,0.0,-2.0,0.0,572,1.0,1.0,1,1,0,0_0,571.9428057194281,1372.8,20,2.0,0
2713,34,0.0,1.0,18,2.0,1.0,3.0,3,4.0,1.0,3,0.0,-1.0,4.0,491,2.0,0.0,2,1,0,4_4,245.48772561371928,1964.0,24,1.0,0
2714,38,1.0,1.0,9,0.0,1.0,4.0,4,4.0,1.0,5,0.0,1.0,4.0,328,3.0,1.0,2,1,0,4_4,163.99180040997948,787.2,17,2.0,1
2715,37,1.0,1.0,11,2.0,1.0,4.0,2,4.0,1.0,3,0.0,2.0,4.0,300,2.0,0.0,1,1,0,4_4,299.97000299970006,1200.0,15,3.0,0
2716,22,1.0,1.0,7,2.0,0.0,4.0,4,4.0,1.0,3,0.0,1.0,4.0,308,0.0,0.0,1,0,0,4_4,307.969203079692,1232.0,15,3.0,0
2717,39,1.0,2.0,10,1.0,1.0,3.0,3,2.0,1.0,2,0.0,0.0,2.0,345,3.0,0.0,1,1,0,2_2,344.96550344965505,2070.0,16,2.0,0
2718,46,0.0,1.0,7,1.0,1.0,4.0,4,4.0,1.0,2,0.0,1.0,4.0,310,2.0,0.0,3,1,0,4_4,103.32988900369988,1860.0,15,1.0,0
2719,28,1.0,1.0,15,2.0,1.0,3.0,4,4.0,1.0,3,0.0,-1.0,4.0,328,2.0,0.0,2,1,0,4_4,163.99180040997948,1312.0,23,1.0,0
2720,30,1.0,1.0,9,2.0,1.0,4.0,2,4.0,1.0,5,0.0,1.0,4.0,392,2.0,1.0,2,1,0,4_4,195.99020048997548,940.8,13,2.0,0
2721,54,1.0,2.0,8,1.0,0.0,3.0,4,4.0,1.0,5,0.0,0.0,4.0,278,2.0,0.0,1,1,0,4_4,277.972202779722,667.2,16,2.0,0
2722,38,1.0,2.0,17,1.0,0.0,3.0,4,4.0,1.0,2,0.0,0.0,4.0,262,3.0,0.0,1,1,0,4_4,261.973802619738,1572.0,25,2.0,0
2723,48,1.0,1.0,10,0.0,1.0,4.0,4,3.0,1.0,2,0.0,1.0,4.0,539,2.0,1.0,3,1,0,3_4,179.66067797740075,3234.0,18,1.0,0
2724,39,0.0,3.0,11,2.0,1.0,3.0,3,2.0,1.0,2,0.0,-1.0,2.0,363,3.0,1.0,0,1,0,2_2,3630000.0,2178.0,17,3.0,0
2725,45,1.0,3.0,7,2.0,0.0,3.0,3,2.0,1.0,3,0.0,-2.0,4.0,320,3.0,1.0,1,1,0,2_4,319.96800319968,1280.0,13,2.0,0
2726,43,1.0,2.0,15,2.0,1.0,3.0,4,0.0,1.0,5,0.0,0.0,0.0,376,2.0,1.0,1,1,0,0_0,375.96240375962407,902.4,23,2.0,0
2727,27,0.0,2.0,14,2.0,1.0,3.0,3,2.0,1.0,2,0.0,-1.0,2.0,330,2.0,1.0,0,1,0,2_2,3300000.0,1980.0,20,3.0,0
2728,31,1.0,2.0,8,1.0,1.0,3.0,3,3.0,0.0,2,1.0,0.0,3.0,405,2.0,0.0,1,1,0,3_3,404.95950404959507,2430.0,14,2.0,1
2729,39,1.0,2.0,10,1.0,1.0,3.0,2,2.0,1.0,3,0.0,0.0,2.0,300,1.0,0.0,1,1,0,2_2,299.97000299970006,1200.0,14,2.0,0
2730,34,1.0,2.0,8,1.0,0.0,3.0,4,2.0,1.0,1,0.0,0.0,2.0,311,2.0,1.0,0,1,0,2_2,3110000.0,3732.0,16,3.0,0
2731,50,1.0,1.0,10,1.0,1.0,3.0,4,0.0,0.0,4,0.0,0.0,1.0,575,0.0,1.0,2,0,0,0_1,287.48562571871406,1725.0,18,1.0,0
2732,55,1.0,1.0,7,1.0,1.0,3.0,4,0.0,-1.0,2,0.0,-1.0,0.0,573,3.0,1.0,2,1,0,0_0,286.48567571621413,3438.0,15,1.0,0
2733,32,1.0,2.0,26,2.0,1.0,3.0,3,2.0,1.0,3,0.0,0.0,2.0,330,2.0,1.0,1,1,0,2_2,329.96700329967,1320.0,32,2.0,0
2734,31,1.0,2.0,12,2.0,1.0,3.0,2,2.0,1.0,2,0.0,-1.0,2.0,333,1.0,0.0,1,1,0,2_2,332.96670332966704,1998.0,16,2.0,0
2735,35,1.0,1.0,10,0.0,0.0,3.0,4,4.0,1.0,2,0.0,0.0,4.0,270,2.0,0.0,1,1,0,4_4,269.97300269973005,1620.0,18,2.0,0
2736,34,1.0,1.0,6,1.0,1.0,3.0,3,4.0,1.0,2,0.0,-1.0,4.0,297,3.0,1.0,0,1,0,4_4,2970000.0,1782.0,12,3.0,0
2737,47,1.0,1.0,7,2.0,1.0,2.0,5,0.0,-1.0,5,0.0,-2.0,0.0,522,2.0,1.0,1,1,1,0_0,521.947805219478,1252.8,17,1.0,0
2738,51,1.0,2.0,13,2.0,1.0,3.0,3,3.0,0.0,5,0.0,1.0,3.0,331,2.0,1.0,2,1,0,3_3,165.49172541372928,794.4,19,1.0,0
2739,30,0.0,2.0,7,1.0,0.0,3.0,3,2.0,0.0,4,0.0,1.0,2.0,316,0.0,1.0,2,0,0,2_2,157.99210039498024,948.0,13,1.0,0
2740,44,1.0,2.0,29,1.0,0.0,3.0,3,2.0,-1.0,3,0.0,1.0,2.0,377,2.0,1.0,2,1,0,2_2,188.4905754712264,1508.0,35,1.0,0
2741,31,1.0,1.0,15,2.0,0.0,4.0,4,0.0,1.0,5,0.0,-1.0,0.0,330,2.0,0.0,1,1,0,0_0,329.96700329967,792.0,23,3.0,0
2742,26,0.0,2.0,18,1.0,1.0,3.0,4,3.0,0.0,2,0.0,0.0,3.0,473,2.0,0.0,2,1,0,3_3,236.48817559122043,2838.0,26,1.0,0
2743,37,1.0,2.0,10,1.0,1.0,2.0,4,2.0,0.0,2,0.0,-1.0,2.0,300,2.0,1.0,1,1,1,2_2,299.97000299970006,1800.0,18,1.0,0
2744,37,0.0,2.0,10,1.0,0.0,2.0,4,4.0,-1.0,3,0.0,0.0,4.0,315,3.0,0.0,1,1,1,4_4,314.96850314968503,1260.0,18,1.0,0
2745,25,1.0,2.0,18,1.0,0.0,2.0,4,2.0,-1.0,3,0.0,0.0,2.0,331,3.0,0.0,1,1,1,2_2,330.966903309669,1324.0,26,1.0,0
2746,45,1.0,2.0,17,0.0,1.0,3.0,4,2.0,-1.0,5,0.0,0.0,2.0,400,3.0,0.0,2,1,0,2_2,199.99000049997497,960.0,25,1.0,0
2747,38,0.0,2.0,9,1.0,1.0,2.0,4,3.0,0.0,2,0.0,-1.0,3.0,365,2.0,0.0,1,1,1,3_3,364.963503649635,2190.0,17,1.0,0
2748,43,1.0,2.0,14,1.0,1.0,2.0,4,2.0,-1.0,2,0.0,-1.0,2.0,300,1.0,0.0,1,1,1,2_2,299.97000299970006,1800.0,22,1.0,0
2749,22,1.0,1.0,9,0.0,1.0,3.0,1,4.0,1.0,3,0.0,-1.0,4.0,265,0.0,0.0,1,0,0,4_4,264.97350264973505,1060.0,11,2.0,1
2750,34,1.0,1.0,14,1.0,1.0,3.0,3,4.0,1.0,2,0.0,-1.0,4.0,267,2.0,0.0,1,1,0,4_4,266.973302669733,1602.0,20,2.0,0
2751,23,1.0,2.0,18,1.0,1.0,4.0,4,4.0,1.0,3,0.0,-1.0,4.0,318,2.0,0.0,2,1,0,4_4,158.9920503974801,1272.0,26,2.0,0
2752,52,1.0,3.0,17,2.0,1.0,3.0,4,3.0,0.0,6,0.0,-1.0,3.0,360,0.0,1.0,2,0,0,3_3,179.9910004499775,720.0,25,1.0,0
2753,39,1.0,2.0,12,2.0,1.0,3.0,5,2.0,0.0,7,0.0,-1.0,2.0,344,3.0,0.0,2,1,1,2_2,171.99140042997848,589.7142857142857,22,1.0,0
2754,42,0.0,2.0,14,2.0,0.0,3.0,4,3.0,0.0,1,0.0,0.0,3.0,370,1.0,1.0,2,1,0,3_3,184.99075046247685,4440.0,22,1.0,0
2755,44,0.0,2.0,8,2.0,0.0,3.0,4,3.0,0.0,2,0.0,0.0,3.0,419,2.0,1.0,2,1,0,3_3,209.48952552372378,2514.0,16,1.0,0
2756,36,1.0,2.0,14,2.0,1.0,3.0,4,2.0,0.0,2,0.0,0.0,2.0,424,1.0,0.0,2,1,0,2_2,211.98940052997347,2544.0,22,1.0,0
2757,34,1.0,3.0,11,2.0,0.0,3.0,5,3.0,0.0,1,0.0,-1.0,3.0,426,2.0,1.0,2,1,1,3_3,212.98935053247337,5112.0,21,1.0,0
2758,36,1.0,3.0,16,2.0,1.0,2.0,4,3.0,0.0,2,0.0,0.0,3.0,409,1.0,0.0,1,1,1,3_3,408.95910408959105,2454.0,24,1.0,0
2759,43,1.0,2.0,10,2.0,0.0,3.0,4,3.0,0.0,4,0.0,0.0,3.0,433,3.0,1.0,2,1,0,3_3,216.48917554122292,1299.0,18,1.0,0
2760,29,1.0,2.0,11,2.0,1.0,3.0,4,2.0,0.0,5,0.0,0.0,2.0,360,1.0,0.0,2,1,0,2_2,179.9910004499775,864.0,19,1.0,0
2761,42,1.0,1.0,15,2.0,0.0,3.0,3,4.0,1.0,5,1.0,0.0,4.0,267,2.0,0.0,1,1,0,4_4,266.973302669733,640.8,21,2.0,0
2762,36,0.0,1.0,10,2.0,1.0,3.0,4,4.0,1.0,4,1.0,0.0,4.0,270,3.0,0.0,1,1,0,4_4,269.97300269973005,810.0,18,2.0,1
2763,43,1.0,2.0,8,1.0,0.0,2.0,4,2.0,0.0,3,1.0,0.0,2.0,374,1.0,1.0,1,1,1,2_2,373.96260373962605,1496.0,16,1.0,1
2764,32,1.0,2.0,13,1.0,0.0,2.0,4,3.0,0.0,1,1.0,0.0,3.0,267,1.0,0.0,1,1,1,3_3,266.973302669733,3204.0,21,1.0,0
2765,48,1.0,1.0,7,1.0,1.0,3.0,3,4.0,0.0,4,0.0,1.0,4.0,508,3.0,0.0,2,1,0,4_4,253.98730063496822,1524.0,13,1.0,0
2766,37,1.0,1.0,9,1.0,0.0,3.0,3,4.0,0.0,2,0.0,1.0,4.0,326,3.0,0.0,2,1,0,4_4,162.9918504074796,1956.0,15,1.0,0
2767,26,1.0,3.0,12,1.0,1.0,2.0,5,4.0,0.0,2,0.0,-1.0,4.0,339,1.0,1.0,1,1,1,4_4,338.96610338966104,2034.0,22,1.0,0
2768,27,1.0,1.0,7,1.0,0.0,3.0,4,4.0,0.0,1,0.0,-1.0,4.0,263,3.0,1.0,2,1,0,4_4,131.49342532873354,3156.0,15,1.0,0
2769,36,1.0,1.0,27,1.0,1.0,2.0,4,2.0,0.0,3,0.0,0.0,3.0,334,2.0,1.0,1,1,1,2_3,333.96660333966605,1336.0,35,1.0,0
2770,58,1.0,1.0,11,0.0,1.0,3.0,4,3.0,0.0,2,0.0,-1.0,3.0,482,2.0,1.0,2,1,0,3_3,240.98795060246985,2892.0,19,1.0,0
2771,31,1.0,1.0,14,0.0,1.0,2.0,4,4.0,0.0,2,0.0,-1.0,3.0,347,0.0,1.0,1,0,1,4_3,346.96530346965307,2082.0,22,1.0,0
2772,34,1.0,1.0,9,1.0,1.0,3.0,4,3.0,-1.0,3,0.0,-1.0,3.0,395,2.0,0.0,2,1,0,3_3,197.4901254937253,1580.0,17,1.0,0
2773,54,1.0,1.0,15,1.0,0.0,2.0,4,3.0,0.0,2,0.0,0.0,3.0,426,1.0,1.0,1,1,1,3_3,425.95740425957405,2556.0,23,1.0,0
2774,48,1.0,1.0,15,0.0,1.0,2.0,4,4.0,0.0,1,0.0,-1.0,4.0,280,3.0,1.0,1,1,1,4_4,279.97200279972003,3360.0,23,1.0,0
2775,44,1.0,1.0,9,0.0,1.0,3.0,4,1.0,-1.0,6,0.0,0.0,1.0,446,0.0,1.0,2,0,0,1_1,222.9888505574721,892.0,17,1.0,0
2776,51,1.0,1.0,9,1.0,1.0,3.0,4,4.0,-1.0,5,0.0,0.0,4.0,362,2.0,1.0,2,1,0,4_4,180.99095045247736,868.8,17,1.0,0
2777,36,1.0,1.0,8,0.0,0.0,2.0,4,4.0,-1.0,1,0.0,-1.0,4.0,267,2.0,1.0,1,1,1,4_4,266.973302669733,3204.0,16,1.0,0
2778,26,1.0,1.0,17,1.0,1.0,2.0,4,3.0,0.0,1,0.0,-1.0,3.0,350,2.0,1.0,1,1,1,3_3,349.96500349965004,4200.0,25,1.0,0
2779,51,1.0,1.0,9,1.0,1.0,3.0,4,4.0,-1.0,3,0.0,0.0,4.0,353,1.0,1.0,2,1,0,4_4,176.4911754412279,1412.0,17,1.0,0
2780,26,1.0,1.0,9,2.0,1.0,3.0,4,1.0,0.0,2,0.0,0.0,1.0,526,2.0,1.0,2,1,0,1_1,262.9868506574671,3156.0,17,1.0,0
2781,46,0.0,3.0,13,1.0,0.0,2.0,4,3.0,0.0,2,0.0,2.0,3.0,368,1.0,0.0,1,1,1,3_3,367.96320367963204,2208.0,21,1.0,0
2782,50,0.0,3.0,13,0.0,0.0,1.0,4,3.0,0.0,1,0.0,2.0,3.0,386,1.0,1.0,0,1,1,3_3,3860000.0,4632.0,21,1.0,0
2783,37,0.0,2.0,20,2.0,1.0,2.0,4,2.0,0.0,1,0.0,1.0,2.0,342,3.0,1.0,1,1,1,2_2,341.965803419658,4104.0,28,1.0,0
2784,54,0.0,2.0,8,2.0,0.0,2.0,4,3.0,0.0,2,0.0,2.0,3.0,357,1.0,1.0,1,1,1,3_3,356.96430356964305,2142.0,16,1.0,0
2785,51,0.0,3.0,13,1.0,0.0,1.0,4,2.0,0.0,7,0.0,2.0,2.0,365,1.0,1.0,0,1,1,2_2,3650000.0,625.7142857142857,21,1.0,0
2786,32,0.0,1.0,12,2.0,0.0,2.0,4,3.0,0.0,1,0.0,0.0,3.0,366,1.0,1.0,1,1,1,3_3,365.963403659634,4392.0,20,1.0,0
2787,52,1.0,1.0,7,2.0,1.0,3.0,4,0.0,-1.0,3,0.0,-2.0,0.0,500,3.0,1.0,2,1,0,0_0,249.98750062496873,2000.0,15,1.0,0
2788,48,0.0,1.0,9,2.0,1.0,2.0,4,1.0,0.0,7,0.0,0.0,4.0,479,3.0,0.0,1,1,1,1_4,478.95210478952106,821.1428571428571,17,1.0,0
2789,57,1.0,1.0,9,2.0,0.0,3.0,4,3.0,0.0,6,0.0,0.0,3.0,359,1.0,1.0,2,1,0,3_3,179.49102544872756,718.0,17,1.0,0
2790,48,0.0,1.0,13,2.0,0.0,3.0,4,3.0,0.0,2,0.0,0.0,3.0,400,0.0,1.0,2,0,0,3_3,199.99000049997497,2400.0,21,1.0,0
2791,60,0.0,1.0,33,0.0,1.0,3.0,4,1.0,-1.0,5,1.0,0.0,1.0,563,2.0,1.0,2,1,0,1_1,281.48592570371477,1351.2,41,1.0,0
2792,32,0.0,2.0,27,2.0,1.0,2.0,4,2.0,0.0,1,0.0,-1.0,4.0,296,0.0,0.0,1,0,1,2_4,295.970402959704,3552.0,35,1.0,0
2793,44,1.0,1.0,11,2.0,1.0,3.0,5,0.0,-1.0,3,0.0,-1.0,0.0,568,2.0,0.0,2,1,1,0_0,283.98580070996445,2272.0,21,1.0,0
2794,50,1.0,1.0,16,1.0,0.0,2.0,4,3.0,-1.0,5,0.0,-1.0,3.0,318,1.0,0.0,1,1,1,3_3,317.968203179682,763.2,24,1.0,0
2795,37,1.0,1.0,13,0.0,1.0,1.0,4,3.0,0.0,1,0.0,-2.0,3.0,345,1.0,1.0,0,1,1,3_3,3450000.0,4140.0,21,1.0,0
2796,31,1.0,1.0,15,0.0,0.0,1.0,4,4.0,0.0,2,0.0,0.0,4.0,345,3.0,0.0,0,1,1,4_4,3450000.0,2070.0,23,1.0,1
2797,35,1.0,2.0,18,1.0,1.0,2.0,4,3.0,0.0,4,1.0,1.0,3.0,395,0.0,0.0,1,0,1,3_3,394.960503949605,1185.0,26,1.0,0
2798,43,0.0,3.0,16,1.0,1.0,2.0,4,3.0,0.0,2,1.0,2.0,3.0,469,3.0,0.0,1,1,1,3_3,468.9531046895311,2814.0,24,1.0,0
2799,34,0.0,1.0,15,1.0,0.0,2.0,4,2.0,0.0,1,0.0,1.0,2.0,301,0.0,1.0,1,0,1,2_2,300.969903009699,3612.0,23,1.0,0
2800,36,1.0,1.0,8,1.0,0.0,2.0,4,3.0,-1.0,7,0.0,1.0,3.0,464,0.0,0.0,1,0,1,3_3,463.953604639536,795.4285714285714,16,1.0,0
2801,60,1.0,1.0,11,1.0,1.0,2.0,4,1.0,0.0,5,0.0,1.0,1.0,572,3.0,1.0,1,1,1,1_1,571.9428057194281,1372.8,19,1.0,0
2802,56,1.0,1.0,7,2.0,0.0,2.0,4,3.0,0.0,5,0.0,2.0,3.0,400,3.0,0.0,1,1,1,3_3,399.9600039996,960.0,15,1.0,0
2803,36,0.0,1.0,8,1.0,0.0,2.0,4,1.0,-1.0,2,0.0,2.0,2.0,450,2.0,0.0,1,1,1,1_2,449.95500449955006,2700.0,16,1.0,0
2804,48,1.0,1.0,6,2.0,0.0,2.0,4,3.0,0.0,2,0.0,-2.0,3.0,330,1.0,0.0,1,1,1,3_3,329.96700329967,1980.0,14,1.0,0
2805,36,0.0,1.0,7,2.0,0.0,2.0,4,3.0,0.0,2,0.0,-1.0,3.0,365,1.0,1.0,1,1,1,3_3,364.963503649635,2190.0,15,1.0,0
2806,39,1.0,3.0,11,2.0,1.0,2.0,4,3.0,1.0,2,0.0,2.0,3.0,394,3.0,0.0,0,1,1,3_3,3940000.0,2364.0,19,2.0,0
2807,33,1.0,1.0,9,0.0,0.0,1.0,4,3.0,0.0,1,1.0,1.0,3.0,390,2.0,1.0,0,1,1,3_3,3900000.0,4680.0,17,1.0,0
2808,40,1.0,1.0,15,2.0,1.0,3.0,3,2.0,1.0,5,0.0,-1.0,2.0,315,2.0,0.0,1,1,0,2_2,314.96850314968503,756.0,21,2.0,0
2809,56,0.0,1.0,9,2.0,1.0,3.0,3,2.0,1.0,3,0.0,2.0,2.0,335,0.0,1.0,2,0,0,2_2,167.49162541872906,1340.0,15,1.0,0
2810,50,0.0,3.0,7,2.0,1.0,3.0,4,1.0,0.0,5,0.0,2.0,1.0,432,3.0,1.0,1,1,0,1_1,431.95680431956805,1036.8,15,2.0,0
2811,52,1.0,1.0,17,1.0,1.0,4.0,4,2.0,1.0,7,0.0,0.0,2.0,355,2.0,0.0,0,1,0,2_2,3550000.0,608.5714285714286,25,4.0,0
2812,40,1.0,2.0,34,1.0,0.0,3.0,4,2.0,1.0,3,0.0,0.0,2.0,355,1.0,1.0,1,1,0,2_2,354.96450354964503,1420.0,42,2.0,0
2813,34,1.0,2.0,6,1.0,1.0,3.0,3,3.0,1.0,2,0.0,-2.0,3.0,375,2.0,1.0,1,1,0,3_3,374.96250374962506,2250.0,12,2.0,0
2814,35,1.0,2.0,12,1.0,0.0,3.0,3,2.0,1.0,2,0.0,-1.0,2.0,332,1.0,0.0,1,1,0,2_2,331.96680331966803,1992.0,18,2.0,0
2815,31,1.0,2.0,33,1.0,0.0,3.0,3,2.0,1.0,3,0.0,-1.0,2.0,367,2.0,0.0,1,1,0,2_2,366.96330366963304,1468.0,39,2.0,0
